User ID,Heart Rate (BPM),Blood Oxygen Level (%),Step Count,Sleep Duration (hours),Activity Level,Activity Level (Steps),Stress Level
1961,89,94.7,8133,7.7,Sedentary,Active,6
4847,71,95.9,2089,3.5,Active,Sedentary,2
3630,96,97.0,10004,6.4,Sedentary,Highly Active,7
4575,70,97.1,4560,8.2,Sedentary,Sedentary,7
1875,64,96.5,6326,6.9,Highly Active,Low Active,5
3418,81,97.2,6431,6.6,Highly Active,Low Active,8
1102,66,99.0,1111,6.0,Active,Sedentary,8
2001,66,98.5,7358,7.0,Sedentary,Low Active,5
2148,78,97.0,14128,6.1,Highly Active,Highly Active,9
4384,88,99.0,15527,7.4,Active,Highly Active,1
4023,79,99.1,8165,5.7,Highly Active,Active,8
3845,76,98.9,24310,8.8,Sedentary,Highly Active,6
2481,103,98.1,6383,7.3,Active,Low Active,1
4301,85,98.6,2059,9.2,Highly Active,Sedentary,3
1657,69,97.9,7555,5.9,Active,Active,5
3929,91,97.4,16791,8.3,Sedentary,Highly Active,5
2220,71,99.3,3111,4.6,Sedentary,Sedentary,6
4956,84,99.9,2153,7.6,Sedentary,Sedentary,5
3780,83,96.4,23774,6.3,Active,Highly Active,9
1422,75,100.0,10183,6.7,Sedentary,Highly Active,6
3619,64,95.8,357,7.6,Sedentary,Sedentary,5
4681,74,97.9,5765,7.6,Active,Low Active,9
1170,67,99.2,1869,7.8,Sedentary,Sedentary,4
3220,81,96.1,641,7.3,Sedentary,Sedentary,7
3710,45,98.4,1838,6.2,Active,Sedentary,5
1452,80,100.0,4925,5.5,Active,Sedentary,8
4410,118,97.6,572,6.8,Sedentary,Sedentary,1
4973,70,95.2,15431,3.3,Highly Active,Highly Active,7
2975,89,95.2,10454,7.1,Sedentary,Highly Active,9
2657,86,100.0,3361,7.8,Sedentary,Sedentary,8
3541,50,97.3,976,7.4,Active,Sedentary,8
3667,75,97.9,35780,5.6,Sedentary,Highly Active,2
4075,62,98.6,5799,3.4,Sedentary,Low Active,8
4164,72,92.8,3849,7.5,Highly Active,Sedentary,6
3966,53,100.0,1550,5.3,Highly Active,Sedentary,9
3053,81,100.0,1590,4.6,Active,Sedentary,5
1287,69,97.2,11134,7.9,Active,Highly Active,2
2641,95,97.8,5136,4.5,Active,Low Active,3
4217,54,99.4,28947,6.2,Active,Highly Active,5
4499,88,97.1,21417,9.2,Active,Highly Active,9
2447,81,100.0,1622,5.5,Highly Active,Sedentary,2
2913,62,99.0,51648,4.9,Sedentary,Highly Active,6
1607,75,100.0,30184,7.3,Active,Highly Active,1
1456,75,95.7,11240,7.0,Highly Active,Highly Active,7
2764,78,98.7,3470,4.0,Highly Active,Sedentary,9
2225,59,98.8,1776,6.6,Sedentary,Sedentary,2
2235,60,99.4,762,8.3,Sedentary,Sedentary,7
2029,89,97.7,373,8.6,Highly Active,Sedentary,8
3671,63,96.2,12034,6.1,Sedentary,Highly Active,7
3423,83,95.0,20374,7.2,Sedentary,Highly Active,9
4962,93,96.9,10365,7.3,Active,Highly Active,2
1446,62,96.7,9961,8.0,Sedentary,Active,8
1834,56,97.2,3755,6.4,Highly Active,Sedentary,8
4177,88,97.6,7174,8.4,Sedentary,Low Active,5
4722,70,95.4,7786,6.5,Highly Active,Active,2
1810,68,95.9,2082,7.7,Highly Active,Sedentary,9
2424,96,97.1,9394,5.0,Active,Active,6
4167,70,98.8,1105,3.8,Highly Active,Sedentary,1
2411,79,96.7,2431,7.4,Highly Active,Sedentary,9
1958,50,98.8,6236,10.9,Active,Low Active,5
2475,73,100.0,5429,7.0,Highly Active,Low Active,7
3896,61,97.9,8535,6.5,Sedentary,Active,7
1808,67,100.0,6121,8.4,Active,Low Active,5
1978,66,100.0,355,5.8,Active,Sedentary,1
4972,94,99.1,26623,3.9,Highly Active,Highly Active,6
3463,65,97.0,10092,7.9,Sedentary,Highly Active,3
1725,66,97.5,14867,8.8,Active,Highly Active,5
4575,98,99.8,11404,6.7,Highly Active,Highly Active,8
3501,69,98.1,1671,7.0,Highly Active,Sedentary,5
4362,65,100.0,18891,5.6,Active,Highly Active,7
4605,91,97.4,28982,6.3,Sedentary,Highly Active,6
2216,75,97.8,573,6.8,Sedentary,Sedentary,3
3197,75,100.0,4966,6.6,Highly Active,Highly Active,9
2903,79,96.0,32444,6.6,Highly Active,Highly Active,2
1778,59,93.7,11995,6.7,Highly Active,Highly Active,3
1972,92,96.3,539,4.5,Active,Sedentary,8
3810,52,95.7,9228,7.2,Highly Active,Active,10
4049,62,94.7,8460,8.1,Sedentary,Active,7
2538,61,96.6,19424,7.3,Highly Active,Highly Active,1
2416,72,97.1,9132,4.8,Highly Active,Active,6
4387,63,98.4,295,5.2,Highly Active,Sedentary,10
3123,94,93.8,4190,6.4,Active,Sedentary,5
1598,82,100.0,2992,7.8,Active,Sedentary,7
4341,74,96.9,5919,8.0,Sedentary,Low Active,7
1224,61,98.4,3914,7.0,Unknown,Sedentary,3
2553,96,96.8,2307,5.1,Highly Active,Sedentary,10
3160,76,98.0,7573,8.3,Highly Active,Active,5
3298,71,98.5,2608,6.5,Active,Sedentary,9
4304,72,99.4,13310,5.9,Active,Highly Active,8
1840,71,94.5,2730,5.8,Active,Sedentary,6
2814,87,98.0,5070,4.2,Sedentary,Low Active,7
1713,91,93.0,12241,8.1,Active,Highly Active,10
2106,61,98.5,12116,6.3,Sedentary,Highly Active,1
1124,65,98.6,6174,5.5,Sedentary,Low Active,3
4246,65,96.6,3345,7.4,Sedentary,Sedentary,5
2092,79,97.8,5714,7.7,Highly Active,Low Active,10
4118,89,98.4,13265,3.9,Sedentary,Highly Active,10
3931,54,96.3,1728,8.8,Highly Active,Sedentary,7
2279,59,92.6,914,9.8,Sedentary,Sedentary,10
2750,69,97.0,6106,6.7,Active,Low Active,3
1029,83,100.0,5973,6.9,Active,Low Active,2
3328,60,95.9,2428,10.1,Sedentary,Sedentary,3
3971,69,96.9,3989,4.9,Highly Active,Sedentary,6
3017,64,97.0,648,5.7,Highly Active,Sedentary,3
4308,86,97.0,980,7.4,Highly Active,Sedentary,8
4319,73,94.9,12335,8.2,Active,Highly Active,3
3415,64,99.7,4371,6.6,Highly Active,Sedentary,10
1494,57,98.6,736,5.3,Highly Active,Sedentary,3
4096,69,97.4,22866,8.4,Active,Highly Active,10
2609,71,95.6,1649,6.5,Active,Sedentary,10
1717,87,96.6,2667,6.5,Active,Sedentary,7
4561,90,99.0,25163,7.9,Active,Highly Active,3
2016,57,98.8,1396,8.8,Highly Active,Sedentary,8
4565,89,97.8,24254,6.9,Highly Active,Highly Active,6
2337,85,99.0,8966,7.2,Active,Active,10
1605,67,100.0,3897,8.1,Sedentary,Sedentary,8
1374,86,100.0,6325,6.2,Active,Low Active,1
3686,63,95.4,4963,5.7,Highly Active,Sedentary,5
2960,81,100.0,11433,5.9,Sedentary,Highly Active,5
2048,111,97.5,454,5.1,Active,Sedentary,9
2357,78,99.5,11751,4.9,Sedentary,Highly Active,8
4426,69,97.4,24692,9.8,Active,Highly Active,3
1115,55,94.5,3929,5.2,Sedentary,Sedentary,10
2619,76,98.5,1487,6.9,Highly Active,Sedentary,1
4809,89,100.0,806,6.4,Sedentary,Sedentary,1
3146,83,97.1,980,6.7,Sedentary,Sedentary,10
2482,71,100.0,1826,8.6,Active,Sedentary,10
2546,69,100.0,7438,6.3,Highly Active,Low Active,5
2620,82,99.8,3762,6.9,Sedentary,Sedentary,7
3452,46,99.4,16189,7.6,Sedentary,Highly Active,6
4285,72,98.6,4364,6.5,Highly Active,Sedentary,6
1684,89,96.2,1171,7.3,Active,Sedentary,4
3950,72,97.0,1044,6.9,Sedentary,Sedentary,9
3550,75,100.0,8269,4.4,Highly Active,Active,2
4792,73,97.7,7034,7.6,Highly Active,Low Active,7
2471,103,94.4,8613,8.3,Sedentary,Active,7
3941,80,98.2,2895,6.3,Sedentary,Sedentary,4
2599,55,94.1,17258,6.5,Sedentary,Highly Active,5
3305,62,96.6,845,6.9,Active,Sedentary,7
3891,76,94.5,233,9.4,Sedentary,Sedentary,3
3168,93,98.0,9487,6.1,Sedentary,Active,8
1809,84,98.5,7912,7.4,Highly Active,Active,5
1977,89,100.0,4762,6.2,Sedentary,Sedentary,2
3101,58,99.2,312,7.4,Sedentary,Sedentary,9
4066,84,97.0,848,6.5,Highly Active,Sedentary,7
2354,63,96.2,1520,9.2,Sedentary,Sedentary,8
1783,73,98.9,7126,7.1,Highly Active,Low Active,4
1240,87,94.6,7614,6.1,Active,Active,10
2778,66,100.0,7908,6.1,Sedentary,Active,9
2553,53,98.9,11373,6.9,Sedentary,Highly Active,8
1482,69,95.7,175,9.5,Highly Active,Sedentary,4
2012,76,96.4,7215,8.8,Highly Active,Low Active,5
1186,85,96.9,2028,6.1,Active,Sedentary,7
2881,61,97.8,5924,6.6,Active,Low Active,6
3703,66,98.6,9372,6.7,Active,Active,8
3309,78,97.5,8911,3.6,Highly Active,Active,3
1952,83,98.7,2376,6.2,Sedentary,Sedentary,1
2387,78,97.1,3072,6.8,Active,Sedentary,1
1490,72,100.0,17448,5.1,Highly Active,Highly Active,7
1430,63,99.5,13228,9.1,Sedentary,Highly Active,1
1238,88,100.0,2079,4.8,Sedentary,Sedentary,7
3351,93,98.7,6190,5.0,Highly Active,Low Active,10
3345,66,100.0,794,7.5,Active,Sedentary,10
1075,67,93.8,7426,6.9,Sedentary,Low Active,1
4771,85,98.0,6798,5.8,Highly Active,Low Active,2
2356,77,100.0,2144,8.0,Sedentary,Sedentary,7
2923,83,100.0,4966,6.9,Active,Highly Active,8
4046,79,99.2,10672,9.3,Active,Highly Active,3
2781,80,96.6,2064,3.8,Highly Active,Sedentary,1
3689,68,99.4,10238,5.7,Highly Active,Highly Active,9
4545,45,99.0,2662,9.0,Active,Sedentary,9
1826,77,95.4,12809,7.2,Sedentary,Highly Active,10
4994,85,100.0,216,6.3,Active,Sedentary,7
3330,79,97.6,2090,5.9,Highly Active,Sedentary,6
1590,63,96.0,1368,7.0,Sedentary,Sedentary,4
3119,66,95.6,15487,4.8,Active,Highly Active,5
4334,111,97.0,3916,4.3,Highly Active,Sedentary,8
2902,40,97.1,1940,7.8,Highly Active,Sedentary,9
2910,66,96.2,961,7.9,Highly Active,Sedentary,6
1574,71,96.6,6383,5.9,Sedentary,Low Active,7
4047,56,98.4,2331,5.8,Highly Active,Sedentary,6
1891,73,99.9,18501,6.5,Active,Highly Active,3
3059,67,98.1,4528,5.0,Sedentary,Sedentary,5
1140,77,100.0,1040,7.5,Sedentary,Sedentary,4
2789,70,96.2,168,6.1,Highly Active,Sedentary,2
4626,64,96.7,1850,6.4,Unknown,Sedentary,1
1016,69,99.1,2698,6.2,Highly Active,Sedentary,5
2086,87,97.7,1623,7.3,Highly Active,Sedentary,4
1252,75,100.0,3185,6.9,Unknown,Sedentary,4
1464,71,95.3,14781,9.4,Active,Highly Active,1
1375,80,98.6,343,5.9,Active,Sedentary,2
2827,74,99.4,11309,9.2,Highly Active,Highly Active,2
4028,58,94.4,3883,3.8,Highly Active,Sedentary,10
1519,85,95.4,16582,7.2,Sedentary,Highly Active,1
2860,65,96.8,7698,4.1,Active,Active,6
1089,69,95.3,1261,5.0,Active,Sedentary,9
1719,52,97.8,22445,5.0,Active,Highly Active,7
3851,87,99.4,1176,4.9,Highly Active,Sedentary,1
3843,76,96.9,2869,5.6,Active,Sedentary,1
1629,79,99.5,26977,9.8,Highly Active,Highly Active,4
4246,87,96.4,6982,4.1,Highly Active,Low Active,4
1075,64,96.6,26562,7.2,Active,Highly Active,3
4684,75,97.6,8173,6.9,Highly Active,Active,2
1925,73,94.7,7608,9.8,Highly Active,Active,6
4734,72,95.1,6801,6.4,Active,Low Active,4
3447,62,94.8,5674,3.1,Active,Low Active,7
2805,96,98.5,20852,5.9,Highly Active,Highly Active,8
1969,90,98.7,5493,5.8,Sedentary,Low Active,3
2094,81,91.8,7619,4.7,Sedentary,Active,5
3028,95,100.0,9398,5.7,Active,Active,9
4251,82,94.1,5251,6.3,Sedentary,Low Active,10
4195,75,98.0,15307,6.4,Highly Active,Highly Active,6
2404,68,100.0,161,4.4,Highly Active,Sedentary,5
4364,75,100.0,3520,7.4,Highly Active,Sedentary,3
3844,54,96.7,6711,9.0,Sedentary,Low Active,5
1194,88,98.2,134,6.9,Active,Sedentary,6
4982,50,97.6,19340,8.2,Active,Highly Active,5
1227,91,100.0,12256,6.8,Sedentary,Highly Active,9
4502,82,97.5,1730,4.9,Active,Sedentary,8
2459,104,100.0,2821,6.9,Sedentary,Sedentary,7
4858,77,96.0,7913,5.7,Highly Active,Active,7
1460,84,96.8,2919,4.8,Sedentary,Sedentary,6
1617,85,97.4,13602,6.4,Highly Active,Highly Active,3
4092,61,98.0,1999,7.7,Sedentary,Sedentary,5
1063,58,97.9,11937,6.0,Sedentary,Highly Active,6
3212,60,96.8,4373,9.4,Active,Sedentary,6
3074,74,93.8,4227,7.9,Highly Active,Sedentary,3
4382,74,95.5,1291,5.7,Highly Active,Sedentary,3
4059,75,99.1,28676,5.6,Highly Active,Highly Active,10
1284,82,99.8,2960,9.7,Sedentary,Sedentary,1
2683,63,97.4,1602,6.0,Sedentary,Sedentary,4
3328,87,96.4,230,7.0,Highly Active,Sedentary,2
1837,81,94.6,4761,7.1,Sedentary,Sedentary,4
1830,98,100.0,229,3.9,Highly Active,Sedentary,4
2187,81,99.1,4253,3.9,Active,Sedentary,9
4969,73,95.5,16305,7.8,Sedentary,Highly Active,8
3965,107,98.7,4823,4.9,Sedentary,Sedentary,2
1223,73,98.1,309,6.5,Highly Active,Sedentary,7
1783,79,100.0,2149,4.2,Active,Sedentary,6
4217,81,98.3,349,6.0,Sedentary,Sedentary,7
4012,88,97.8,14961,6.8,Sedentary,Highly Active,7
1949,76,99.2,1922,3.4,Highly Active,Sedentary,7
4939,116,100.0,470,6.5,Active,Sedentary,3
4101,66,98.0,23374,6.5,Highly Active,Highly Active,10
1044,97,95.8,4674,5.8,Active,Sedentary,4
2810,53,99.2,3641,4.8,Active,Sedentary,8
1470,60,99.2,18328,5.9,Sedentary,Highly Active,7
3081,51,98.6,5297,5.9,Highly Active,Low Active,9
3700,61,98.8,2313,9.4,Highly Active,Sedentary,8
4498,50,97.0,10990,6.3,Highly Active,Highly Active,1
1829,76,98.3,2220,5.8,Active,Sedentary,10
2909,61,99.9,4094,6.3,Active,Sedentary,9
3268,97,98.9,11377,7.1,Sedentary,Highly Active,8
2891,82,99.9,18760,7.1,Sedentary,Highly Active,2
3581,75,99.9,6518,7.2,Active,Low Active,4
1691,78,100.0,4919,7.4,Sedentary,Sedentary,1
2390,84,100.0,554,4.3,Active,Sedentary,3
1931,92,96.9,6718,7.3,Active,Low Active,5
1840,67,98.0,2767,6.8,Active,Sedentary,2
4814,64,94.3,5058,5.6,Active,Low Active,1
3472,75,96.4,9554,6.7,Sedentary,Active,10
2938,75,99.0,7155,6.3,Active,Low Active,3
2573,54,99.8,713,6.5,Highly Active,Sedentary,1
3629,80,96.1,3543,6.8,Highly Active,Sedentary,6
4187,94,99.6,4966,4.0,Sedentary,Highly Active,4
3286,84,98.3,1146,6.9,Sedentary,Sedentary,4
4406,79,100.0,1742,7.5,Active,Sedentary,1
3488,83,100.0,17740,6.9,Sedentary,Highly Active,1
1147,102,98.8,8725,5.4,Sedentary,Active,10
2032,86,97.3,16709,5.2,Active,Highly Active,3
2311,51,98.6,4943,6.8,Active,Sedentary,8
1387,73,100.0,7,7.7,Active,Sedentary,10
4121,76,100.0,245,8.5,Active,Sedentary,4
2873,90,97.4,1094,7.6,Active,Sedentary,2
4588,76,100.0,10621,7.3,Sedentary,Highly Active,5
1915,75,97.7,1576,2.7,Active,Sedentary,8
2878,75,100.0,749,5.6,Highly Active,Sedentary,9
3685,78,97.0,13812,7.0,Active,Highly Active,5
4658,73,96.3,1816,5.5,Active,Sedentary,3
4748,68,99.8,4885,5.1,Highly Active,Sedentary,6
1277,72,99.6,2903,4.9,Sedentary,Sedentary,6
2977,79,95.6,15880,9.1,Sedentary,Highly Active,5
2859,84,97.9,8539,4.6,Highly Active,Active,10
4036,116,99.2,4234,6.2,Active,Sedentary,1
4371,55,98.1,13917,5.4,Sedentary,Highly Active,4
2825,83,99.9,9081,5.2,Active,Active,4
3636,97,98.8,11583,7.1,Sedentary,Highly Active,4
2833,63,99.7,26580,7.7,Sedentary,Highly Active,6
3696,85,98.5,1589,4.7,Active,Sedentary,4
1617,69,100.0,1583,6.6,Active,Sedentary,1
2630,67,100.0,5691,6.3,Unknown,Low Active,7
3182,64,98.4,5324,5.8,Highly Active,Low Active,6
1579,73,98.0,14234,5.1,Highly Active,Highly Active,8
2170,73,97.3,1186,8.2,Highly Active,Sedentary,6
1489,86,97.5,3874,4.9,Sedentary,Sedentary,3
3525,53,98.6,5254,4.5,Active,Low Active,1
2182,87,99.5,4367,8.1,Sedentary,Sedentary,4
1383,87,100.0,486,6.8,Highly Active,Sedentary,5
1162,79,94.6,1119,4.7,Sedentary,Sedentary,9
3488,219,93.4,1167,6.4,Active,Sedentary,7
2876,93,97.7,6344,5.6,Active,Low Active,7
2212,67,98.3,3920,8.7,Sedentary,Sedentary,1
3462,57,94.1,1373,6.1,Active,Sedentary,2
2630,66,95.8,11370,6.5,Sedentary,Highly Active,6
2204,47,98.3,1651,8.7,Highly Active,Sedentary,3
1287,82,98.0,8980,6.8,Highly Active,Active,7
2857,55,96.9,460,8.2,Sedentary,Sedentary,7
1186,78,98.5,13562,7.3,Active,Highly Active,10
2907,89,99.2,23026,5.7,Highly Active,Highly Active,4
2161,95,98.2,1186,6.5,Active,Sedentary,2
1129,71,95.8,10797,6.2,Highly Active,Highly Active,3
3241,64,98.8,716,5.6,Highly Active,Sedentary,9
3363,95,96.3,22754,4.9,Sedentary,Highly Active,7
4856,97,98.9,4211,8.5,Sedentary,Sedentary,6
2887,85,100.0,5364,3.4,Sedentary,Low Active,5
1143,64,97.4,10104,8.5,Highly Active,Highly Active,2
1015,55,100.0,2002,4.5,Active,Sedentary,4
4373,91,99.2,3562,7.3,Active,Sedentary,5
3470,75,97.5,508,5.6,Highly Active,Sedentary,8
1244,93,100.0,6674,4.0,Highly Active,Low Active,1
1926,65,98.0,11242,8.2,Active,Highly Active,9
4178,91,96.3,13366,2.9,Highly Active,Highly Active,5
4159,96,96.8,5380,7.7,Sedentary,Low Active,8
3176,71,98.2,10161,6.7,Sedentary,Highly Active,2
1906,79,96.6,1136,8.1,Sedentary,Sedentary,9
1886,57,97.3,9522,7.4,Active,Active,5
1340,57,96.8,31,7.4,Highly Active,Sedentary,5
3051,75,99.1,1517,7.8,Active,Sedentary,6
4398,66,100.0,7048,7.8,Active,Low Active,5
2433,78,97.7,2705,7.2,Highly Active,Sedentary,4
4950,77,96.2,3700,6.0,Unknown,Sedentary,10
1305,84,97.9,12243,6.2,Sedentary,Highly Active,6
1907,82,96.1,5925,6.7,Active,Low Active,10
3654,88,100.0,3563,6.1,Highly Active,Sedentary,2
4792,78,100.0,4388,9.8,Sedentary,Sedentary,5
4296,79,100.0,13207,6.4,Active,Highly Active,5
2371,74,99.7,4653,6.5,Active,Sedentary,9
4039,90,95.6,14575,6.5,Highly Active,Highly Active,10
1320,102,98.8,1986,5.2,Highly Active,Sedentary,6
1558,86,98.0,5341,9.4,Highly Active,Low Active,6
2204,82,100.0,3223,6.6,Sedentary,Sedentary,3
3665,71,98.7,6263,7.5,Active,Low Active,8
3758,78,96.3,5998,7.3,Highly Active,Low Active,6
3181,69,100.0,5929,7.9,Active,Low Active,5
2641,75,99.7,5252,6.9,Highly Active,Low Active,6
4863,72,97.4,4241,5.9,Highly Active,Sedentary,8
4843,101,98.0,16884,6.6,Active,Highly Active,9
2131,73,99.0,2183,4.7,Unknown,Sedentary,6
3578,99,97.4,3983,6.3,Highly Active,Sedentary,10
3457,60,98.3,1660,9.2,Active,Sedentary,2
4367,77,98.7,2826,7.6,Sedentary,Sedentary,2
1817,85,97.7,2004,6.3,Sedentary,Sedentary,3
2194,86,99.5,7754,9.5,Highly Active,Active,10
4402,58,97.4,8607,5.6,Active,Active,7
3540,56,96.8,2267,7.0,Active,Sedentary,7
4266,84,98.0,28778,6.0,Sedentary,Highly Active,3
1011,66,99.3,2340,6.2,Highly Active,Sedentary,5
1194,84,98.0,12337,7.1,Highly Active,Highly Active,5
3537,96,96.7,2423,7.4,Active,Sedentary,5
3842,65,99.7,3731,6.2,Sedentary,Sedentary,10
3928,67,97.9,7649,5.2,Highly Active,Active,8
3229,44,97.5,5709,9.2,Active,Low Active,8
4009,87,96.9,4939,6.7,Sedentary,Sedentary,8
4888,106,95.6,11066,4.9,Highly Active,Highly Active,4
3959,56,100.0,8610,5.0,Active,Active,3
2921,93,98.0,17187,9.5,Active,Highly Active,4
4387,95,95.3,1837,10.2,Highly Active,Sedentary,7
3741,86,97.8,115,7.0,Sedentary,Sedentary,8
2619,71,100.0,2332,7.0,Active,Sedentary,1
4749,83,98.6,307,6.0,Active,Sedentary,2
4867,82,94.0,1989,7.4,Highly Active,Sedentary,6
4864,71,96.0,7734,7.0,Active,Active,3
2119,81,100.0,6209,6.5,Active,Low Active,1
4452,69,98.0,1620,6.4,Highly Active,Sedentary,6
1777,73,95.9,1442,6.2,Active,Sedentary,4
1443,71,95.3,4113,7.9,Active,Sedentary,9
1297,91,99.2,95,6.5,Highly Active,Sedentary,9
1807,53,96.2,16,9.6,Active,Sedentary,9
2760,75,97.8,6715,9.7,Sedentary,Low Active,8
1844,80,97.2,2754,5.9,Highly Active,Sedentary,9
2015,40,100.0,169,6.0,Active,Sedentary,4
2384,88,95.8,4310,6.4,Sedentary,Sedentary,2
2397,89,100.0,19193,6.5,Active,Highly Active,1
1553,68,100.0,2059,7.8,Sedentary,Sedentary,5
3350,82,95.9,2023,8.3,Sedentary,Sedentary,9
1420,79,95.1,4417,8.4,Sedentary,Sedentary,10
2269,108,98.6,1124,6.2,Active,Sedentary,8
4791,82,98.1,7111,6.2,Sedentary,Low Active,9
2260,76,100.0,12795,3.5,Sedentary,Highly Active,5
4605,91,95.6,1514,5.5,Highly Active,Sedentary,1
1184,99,98.4,7525,5.1,Sedentary,Active,5
1467,106,98.9,15325,4.8,Active,Highly Active,1
3801,66,98.2,16336,5.8,Highly Active,Highly Active,4
3410,81,97.2,5634,6.5,Sedentary,Low Active,8
2306,65,97.9,1156,6.5,Highly Active,Sedentary,9
2576,109,100.0,7534,8.5,Active,Active,7
1335,75,94.6,9291,8.2,Active,Active,3
3209,89,100.0,9825,4.8,Active,Active,3
4231,72,97.0,19062,7.1,Highly Active,Highly Active,6
2497,82,95.7,6686,5.3,Highly Active,Low Active,6
4672,47,95.8,4392,6.5,Highly Active,Sedentary,6
4393,90,97.7,4887,8.5,Highly Active,Sedentary,4
3059,94,98.3,2715,5.8,Sedentary,Sedentary,3
2447,66,98.2,412,5.0,Highly Active,Sedentary,2
4144,47,97.2,8847,6.6,Sedentary,Active,9
1587,97,100.0,140,8.5,Highly Active,Sedentary,2
3795,95,95.7,463,9.5,Active,Sedentary,10
1200,86,97.3,2846,5.6,Sedentary,Sedentary,10
1521,72,97.9,18722,6.7,Active,Highly Active,5
2887,70,97.9,4619,6.9,Active,Sedentary,10
3552,95,95.8,1696,4.4,Active,Sedentary,6
4809,70,98.2,15914,4.3,Highly Active,Highly Active,8
2711,75,98.8,5935,7.0,Active,Low Active,6
1787,74,98.8,3232,5.9,Sedentary,Sedentary,5
4110,79,98.9,8804,4.4,Active,Active,1
1059,73,96.5,4072,7.5,Highly Active,Sedentary,7
1577,75,95.8,9164,6.6,Highly Active,Active,6
1320,101,96.2,1724,6.5,Active,Sedentary,1
2458,82,96.4,1139,4.9,Sedentary,Sedentary,8
4707,80,93.3,4325,3.9,Highly Active,Sedentary,1
3933,87,97.6,2695,5.6,Active,Sedentary,9
4479,58,97.7,6504,6.6,Active,Low Active,7
3037,90,95.9,10884,5.4,Highly Active,Highly Active,8
1922,79,99.0,16224,4.9,Active,Highly Active,1
2409,65,97.5,10005,5.9,Highly Active,Highly Active,2
2694,75,98.9,2927,6.6,Highly Active,Sedentary,10
1568,82,96.9,9097,8.6,Highly Active,Active,10
2101,76,96.9,5283,6.7,Highly Active,Low Active,6
4265,91,99.6,16557,4.3,Sedentary,Highly Active,4
4356,63,95.0,8590,3.5,Active,Active,1
1526,75,98.0,1139,2.8,Highly Active,Sedentary,4
3571,63,98.8,569,7.0,Highly Active,Sedentary,10
3660,75,100.0,5494,4.9,Highly Active,Low Active,7
4227,77,98.6,3179,7.2,Highly Active,Sedentary,8
4411,70,96.0,1288,8.3,Active,Sedentary,2
3172,75,96.9,11184,7.4,Sedentary,Highly Active,8
1870,54,94.3,3294,6.2,Sedentary,Sedentary,9
1279,55,96.7,629,9.3,Highly Active,Sedentary,2
3964,70,98.0,2129,5.8,Active,Sedentary,5
4977,62,100.0,7908,5.1,Active,Active,5
3669,69,97.5,7307,7.0,Sedentary,Low Active,9
3893,94,100.0,2131,7.7,Sedentary,Sedentary,9
2892,57,96.7,2921,2.6,Highly Active,Sedentary,5
4729,79,98.4,357,8.2,Highly Active,Sedentary,9
2751,57,93.8,21442,4.1,Active,Highly Active,9
4981,54,97.8,2773,3.4,Sedentary,Sedentary,2
1673,80,98.1,4966,6.0,Sedentary,Highly Active,7
2151,85,96.7,11769,4.9,Sedentary,Highly Active,6
3361,86,100.0,2857,7.1,Sedentary,Sedentary,8
1331,91,94.5,8292,7.0,Active,Active,4
2173,72,94.4,4492,7.0,Sedentary,Sedentary,3
3039,79,98.2,26300,8.3,Highly Active,Highly Active,2
2477,69,93.6,7122,6.0,Sedentary,Low Active,5
1035,94,99.5,5124,6.5,Sedentary,Low Active,6
2708,61,97.6,7112,4.0,Highly Active,Low Active,3
2443,82,99.4,1741,7.9,Active,Sedentary,7
4093,59,98.2,2560,5.7,Sedentary,Sedentary,6
3253,76,98.0,8730,6.1,Active,Active,4
3686,50,97.8,612,6.0,Sedentary,Sedentary,4
3895,78,100.0,2522,6.5,Unknown,Sedentary,1
2379,104,100.0,6765,5.9,Sedentary,Low Active,1
1439,66,98.8,38138,3.3,Sedentary,Highly Active,1
3776,71,98.6,18194,8.4,Sedentary,Highly Active,9
2119,88,99.4,12495,5.5,Highly Active,Highly Active,2
3988,75,97.7,4863,5.9,Highly Active,Sedentary,9
1163,93,98.7,11434,6.2,Highly Active,Highly Active,7
1147,80,96.6,5729,7.3,Active,Low Active,6
4601,88,95.4,4293,5.8,Active,Sedentary,2
3341,45,97.8,1770,8.1,Highly Active,Sedentary,10
1194,76,100.0,21101,9.3,Active,Highly Active,6
1662,58,99.4,6382,9.0,Highly Active,Low Active,9
1479,69,95.8,7875,6.5,Active,Active,1
4948,75,96.6,1064,5.6,Active,Sedentary,5
1122,71,97.2,3945,5.6,Sedentary,Sedentary,1
2423,63,95.2,23399,5.9,Active,Highly Active,2
3746,93,96.5,9922,5.2,Highly Active,Active,2
1964,90,95.5,15007,7.1,Active,Highly Active,7
4523,54,97.3,3527,6.2,Sedentary,Sedentary,6
3708,86,97.0,481,6.5,Sedentary,Sedentary,8
4175,77,99.7,3031,6.5,Active,Sedentary,1
2778,78,98.5,3301,7.2,Active,Sedentary,5
2485,98,100.0,2507,6.9,Active,Sedentary,10
4814,77,93.7,5236,6.0,Highly Active,Low Active,2
3014,85,95.8,1493,6.3,Highly Active,Sedentary,9
4789,78,98.7,19427,6.3,Highly Active,Highly Active,9
1709,78,98.5,16665,7.5,Sedentary,Highly Active,8
3443,61,97.3,2122,5.3,Highly Active,Sedentary,7
1911,111,99.9,7378,5.8,Highly Active,Low Active,8
1702,40,97.9,4868,3.7,Unknown,Sedentary,10
4052,64,100.0,2014,4.9,Sedentary,Sedentary,2
